hour,data_transfer_mb,remote_access,privilege_usage,label
15,17.721016612590198,0,0,0
10,83.66989740483434,0,1,0
9,59.272643336848695,0,0,0
17,62.72396439148259,0,1,0
16,78.64581412427484,0,1,0
13,22.42089622306345,0,2,0
12,68.48938049917905,0,0,0
11,25.026156131337107,0,1,0
12,92.68126667494542,0,1,0
17,52.77976308386966,0,0,0
17,42.173363521081555,0,2,0
14,72.55134102655515,0,2,0
11,58.49383214125132,0,0,0
9,75.26823210914816,0,2,0
10,69.93544937947868,0,1,0
14,20.510784800259998,0,2,0
17,84.48143420848999,0,0,0
15,11.699244522101466,0,0,0
9,86.72961989017172,0,1,0
12,27.388930751758338,0,0,0
15,48.768243742032276,0,1,0
13,11.904781148254694,0,1,0
12,99.1454445674631,0,0,0
10,17.322729258062854,0,1,0
15,31.992441906520515,0,2,0
17,54.07868075439886,0,2,0
17,66.22314262870223,0,0,0
14,83.58988918572615,0,0,0
14,32.57509382657327,0,1,0
14,80.42113965972665,0,0,0
16,36.92319776690151,0,2,0
10,88.89916610058577,0,1,0
9,22.219900688914436,0,1,0
15,21.214974293546504,0,1,0
10,21.012116423994765,0,1,0
10,56.750652212880695,0,2,0
9,37.79868197646972,0,0,0
12,83.96989192408572,0,1,0
17,97.22636789732944,0,0,0
12,63.85358348465802,0,1,0
9,44.78718580506608,0,0,0
9,13.558602570330141,0,2,0
15,65.34040669607333,0,2,0
10,25.282607318054183,0,1,0
11,21.46147736008922,0,0,0
9,41.53845259890614,0,0,0
17,58.465413868189856,0,2,0
14,17.68150209269593,0,0,0
17,66.5055528149118,0,0,0
12,61.37677844003419,0,2,0
11,82.47392677772791,0,2,0
16,63.72365064960071,0,0,0
16,59.05966366819537,0,2,0
12,59.11952655270591,0,0,0
11,87.2201250289506,0,0,0
9,15.992797979826493,0,2,0
11,47.25335165025307,0,1,0
17,48.73157830785436,0,0,0
15,23.136612545597,0,1,0
12,97.7015168165683,0,2,0
16,36.21268795523241,0,1,0
14,11.565773324714206,0,1,0
14,44.396324525129174,0,0,0
15,51.54090899757832,0,0,0
15,37.79609420487073,0,2,0
17,74.83792027718363,0,0,0
11,79.90939954094328,0,1,0
10,94.66058633895655,0,2,0
9,12.048937730206863,0,1,0
9,33.956836296378576,0,0,0
12,39.09815578010702,0,2,0
11,30.47086364046968,0,1,0
10,20.995532457821902,0,0,0
11,29.607762755105,0,1,0
17,90.30176249796052,0,0,0
13,84.37767939541719,0,2,0
17,41.156324612668655,0,2,0
15,46.152594284358024,0,1,0
15,57.40574900135273,0,0,0
13,32.48963387054992,0,2,0
13,72.12806682109164,0,1,0
12,10.86547233307899,0,1,0
9,28.54078455584336,0,2,0
10,53.302243577436386,0,0,0
14,17.750643154314627,0,2,0
15,26.937266523868242,0,2,0
17,37.15121199444817,0,0,0
10,24.33426113295345,0,2,0
9,26.426111660019817,0,1,0
14,90.55863187644786,0,0,0
13,44.64213737089177,0,1,0
13,75.31008160929349,0,0,0
9,33.33224035209946,0,2,0
14,99.11623675187401,0,1,0
11,70.20512171751648,0,2,0
17,22.426608947660316,0,2,0
14,81.7166056672933,0,0,0
14,40.772982332719266,0,1,0
15,95.06608848865089,0,1,0
13,59.52177266181986,0,1,0
12,33.41182845404574,0,1,0
17,84.30538732341876,0,1,0
10,46.219055484562475,0,1,0
17,98.7553981117576,0,2,0
17,84.17102054752188,0,2,0
14,95.38184873007029,0,1,0
12,25.42194320710092,0,1,0
15,44.31259328488542,0,1,0
14,76.23252570739817,0,2,0
11,49.67989177791352,0,2,0
17,71.24472443639701,0,1,0
11,58.11301386295085,0,1,0
11,78.34778307360065,0,1,0
11,26.009857512746194,0,1,0
17,61.422995909709286,0,1,0
12,31.489620298913245,0,1,0
16,38.35639210331159,0,1,0
13,99.86446403528535,0,1,0
9,92.35051209776897,0,0,0
11,99.11016012294489,0,1,0
10,68.81502003864719,0,1,0
16,27.323401570454166,0,2,0
15,75.19353515006195,0,1,0
9,97.13756608500661,0,0,0
13,54.78959282882934,0,1,0
17,38.891220359623546,0,2,0
14,34.13277775511388,0,1,0
13,45.62343776591102,0,0,0
17,63.837892864579004,0,2,0
9,60.98837180861564,0,1,0
15,87.47263561554439,0,2,0
17,75.38909077755908,0,2,0
11,14.09233821643194,0,1,0
15,76.71441613717245,0,0,0
16,12.56428322601547,0,1,0
16,35.84539744807942,0,1,0
15,39.8859845592326,0,0,0
14,57.47290964144636,0,2,0
10,76.09480955788418,0,2,0
17,33.03155155922356,0,0,0
15,37.66994691983054,0,0,0
17,68.79802017757946,0,2,0
14,16.033394890772396,0,1,0
9,67.91676085390037,0,2,0
9,82.02178597484945,0,0,0
11,67.82738302231262,0,0,0
11,43.0876231516292,0,1,0
15,57.60131333102465,0,1,0
15,49.85117576992833,0,0,0
13,90.63449323035631,0,2,0
17,87.76439322372822,0,0,0
11,95.83060915682067,0,2,0
15,30.566569245717215,0,2,0
10,24.71644441424097,0,1,0
13,27.099655272018865,0,0,0
14,59.43440892645053,0,1,0
17,66.8591621611194,0,2,0
9,11.749929519791065,0,1,0
15,77.52531978198121,0,0,0
10,41.036551976647694,0,0,0
17,63.42869639414741,0,2,0
13,68.39144802824248,0,1,0
9,40.19250423516378,0,2,0
15,34.35634035392853,0,0,0
11,94.24432429147127,0,0,0
15,27.145207347608892,0,1,0
15,73.18789005417608,0,2,0
11,41.89106473970617,0,0,0
15,49.54328695058999,0,2,0
16,15.669146333015693,0,0,0
12,70.38934252754075,0,1,0
13,13.767480585738832,0,2,0
10,90.86475640989866,0,1,0
10,86.21989643264511,0,1,0
15,73.85126973215174,0,2,0
15,17.051887554681528,0,0,0
15,39.84046987482718,0,2,0
14,19.65420069280384,0,2,0
12,63.82544226134149,0,0,0
10,41.22327445282637,0,2,0
12,92.7040595095571,0,0,0
9,53.218401705354765,0,0,0
14,83.93949081618,0,1,0
14,60.50989812640913,0,1,0
11,40.68116173973432,0,2,0
17,97.53592163595475,0,1,0
11,84.91922652088736,0,0,0
12,34.36883616972797,0,1,0
10,38.64575725700189,0,2,0
17,76.86215261754609,0,2,0
12,31.771137515850178,0,2,0
14,75.84794661726825,0,2,0
15,87.86347442625731,0,1,0
12,78.11202854425959,0,2,0
17,18.661163442743906,0,1,0
10,52.96774007236572,0,0,0
14,41.12797308298571,0,1,0
14,75.09063121776117,0,0,0
16,33.94927972620175,0,0,0
11,58.739562633939045,0,0,0
10,91.44451723265313,0,0,0
10,16.73399759348684,0,0,0
9,24.77043221677871,0,1,0
10,13.339117922494182,0,0,0
13,59.77342842892731,0,2,0
13,41.156984818671155,0,2,0
10,26.31674485414243,0,0,0
12,87.70105675036191,0,1,0
17,10.164120329169425,0,0,0
12,68.9791656399523,0,2,0
9,62.03332438456364,0,0,0
17,29.4304567600939,0,2,0
9,64.69440111949284,0,1,0
9,60.263713099988216,0,1,0
17,73.40419646112173,0,1,0
17,52.220189380761546,0,2,0
10,42.36949489817582,0,0,0
9,42.67274095420865,0,1,0
15,52.06428835115496,0,2,0
15,63.6394307760286,0,0,0
16,36.06830765649565,0,2,0
15,80.82010717441781,0,0,0
13,75.68102960314823,0,2,0
16,34.05452985833541,0,1,0
17,80.39235536913058,0,2,0
11,16.90610341205117,0,0,0
12,86.6403414506008,0,2,0
9,54.77246870644487,0,0,0
17,52.84837091118769,0,0,0
17,56.420403729087504,0,0,0
17,84.32834509882055,0,2,0
11,73.88979650882257,0,0,0
12,84.6585241853832,0,2,0
12,70.13222176042535,0,0,0
12,77.81721729476337,0,2,0
15,99.48351315206956,0,2,0
16,68.85646938743466,0,2,0
9,27.747147698886618,0,0,0
15,49.20664102653116,0,0,0
12,74.39605439375669,0,1,0
12,41.05211965270993,0,2,0
12,34.06758481005815,0,2,0
13,60.86720906374207,0,1,0
13,17.606250166260896,0,1,0
12,88.41769462620171,0,0,0
9,51.71468546837347,0,0,0
12,86.16506941571907,0,2,0
17,53.277910077684304,0,0,0
17,29.077063891194143,0,0,0
14,90.01340779408028,0,1,0
14,72.38339294552225,0,1,0
9,28.87004293125951,0,1,0
16,96.4224186154527,0,0,0
10,73.84259291649795,0,0,0
17,95.13019553404516,0,0,0
